sample,class,ks1_cycles,ks2_cycles,modelled_cycles,ks1_calls,ks2_calls,host_ns
5603,0,0,0,0,0,0,50375.0
5604,0,0,0,0,0,0,50541.7
5605,1,0,0,0,0,0,50500.0
5606,1,0,0,0,0,0,50541.7
5607,1,0,0,0,0,0,50416.7
5608,0,0,0,0,0,0,50458.3
5609,0,0,0,0,0,0,50375.0
5610,0,0,0,0,0,0,50416.7
5611,0,0,0,0,0,0,50583.3
5612,0,0,0,0,0,0,50458.3
5613,0,0,0,0,0,0,50416.7
5614,0,0,0,0,0,0,50500.0
5615,1,0,0,0,0,0,50375.0
5616,0,0,0,0,0,0,50333.3
5617,0,0,0,0,0,0,50375.0
5618,1,0,0,0,0,0,50458.3
5619,0,0,0,0,0,0,50500.0
5620,1,0,0,0,0,0,52166.7
5621,1,0,0,0,0,0,53125.0
5622,0,0,0,0,0,0,50416.7
5623,1,0,0,0,0,0,50458.3
5624,0,0,0,0,0,0,50458.3
5625,1,0,0,0,0,0,50416.7
5626,1,0,0,0,0,0,50458.3
5627,1,0,0,0,0,0,50583.3
5628,0,0,0,0,0,0,50500.0
5629,1,0,0,0,0,0,50458.3
5630,0,0,0,0,0,0,50458.3
5631,0,0,0,0,0,0,50333.3
5632,1,0,0,0,0,0,50458.3
5633,0,0,0,0,0,0,50458.3
5634,1,0,0,0,0,0,50416.7
5635,1,0,0,0,0,0,50375.0
5636,1,0,0,0,0,0,50375.0
5637,1,0,0,0,0,0,50333.3
5638,0,0,0,0,0,0,50458.3
5639,1,0,0,0,0,0,50333.3
5640,1,0,0,0,0,0,50458.3
5641,1,0,0,0,0,0,50458.3
5642,0,0,0,0,0,0,50333.3
5643,0,0,0,0,0,0,50541.7
5644,0,0,0,0,0,0,50625.0
5645,1,0,0,0,0,0,50458.3
5646,1,0,0,0,0,0,50416.7
5647,0,0,0,0,0,0,50500.0
5648,1,0,0,0,0,0,50416.7
5649,0,0,0,0,0,0,50458.3
5650,1,0,0,0,0,0,50416.7
5651,0,0,0,0,0,0,50500.0
5652,1,0,0,0,0,0,50458.3
5653,0,0,0,0,0,0,50500.0
5654,1,0,0,0,0,0,50458.3
5655,1,0,0,0,0,0,51500.0
5656,1,0,0,0,0,0,54125.0
5657,1,0,0,0,0,0,50375.0
5658,0,0,0,0,0,0,50541.7
5659,1,0,0,0,0,0,50500.0
5660,1,0,0,0,0,0,50500.0
5661,0,0,0,0,0,0,50416.7
5662,0,0,0,0,0,0,50458.3
5663,1,0,0,0,0,0,50333.3
5664,0,0,0,0,0,0,50375.0
5665,0,0,0,0,0,0,50375.0
5666,0,0,0,0,0,0,50500.0
5667,0,0,0,0,0,0,50375.0
5668,0,0,0,0,0,0,50416.7
5669,0,0,0,0,0,0,50416.7
5670,0,0,0,0,0,0,50375.0
5671,0,0,0,0,0,0,50375.0
5672,0,0,0,0,0,0,50416.7
5673,0,0,0,0,0,0,50333.3
5674,1,0,0,0,0,0,50416.7
5675,0,0,0,0,0,0,50375.0
5676,1,0,0,0,0,0,50666.7
5677,1,0,0,0,0,0,53125.0
5678,0,0,0,0,0,0,52625.0
5679,0,0,0,0,0,0,50416.7
5680,0,0,0,0,0,0,50416.7
5681,1,0,0,0,0,0,50458.3
5682,1,0,0,0,0,0,50500.0
5683,0,0,0,0,0,0,50500.0
5684,1,0,0,0,0,0,50500.0
5685,0,0,0,0,0,0,50375.0
5686,1,0,0,0,0,0,50458.3
5687,0,0,0,0,0,0,50500.0
5688,0,0,0,0,0,0,50333.3
5689,1,0,0,0,0,0,50250.0
5690,0,0,0,0,0,0,50375.0
5691,0,0,0,0,0,0,50291.7
5692,1,0,0,0,0,0,50583.3
5693,1,0,0,0,0,0,50416.7
5694,1,0,0,0,0,0,50416.7
5695,1,0,0,0,0,0,50291.7
5696,1,0,0,0,0,0,50458.3
5697,0,0,0,0,0,0,50416.7
5698,0,0,0,0,0,0,50375.0
5699,1,0,0,0,0,0,50333.3
5700,1,0,0,0,0,0,50500.0
5701,0,0,0,0,0,0,50375.0
5702,1,0,0,0,0,0,50375.0
5703,0,0,0,0,0,0,50416.7
5704,0,0,0,0,0,0,50458.3
5705,0,0,0,0,0,0,50458.3
5706,0,0,0,0,0,0,50500.0
5707,0,0,0,0,0,0,53416.7
5708,1,0,0,0,0,0,52208.3
5709,0,0,0,0,0,0,50708.3
5710,1,0,0,0,0,0,50375.0
5711,0,0,0,0,0,0,50375.0
5712,0,0,0,0,0,0,50291.7
5713,1,0,0,0,0,0,50333.3
5714,1,0,0,0,0,0,50291.7
5715,1,0,0,0,0,0,50333.3
5716,0,0,0,0,0,0,52708.3
5717,1,0,0,0,0,0,61208.3
5718,1,0,0,0,0,0,50416.7
5719,1,0,0,0,0,0,50416.7
5720,0,0,0,0,0,0,50458.3
5721,0,0,0,0,0,0,53375.0
5722,0,0,0,0,0,0,52291.7
5723,0,0,0,0,0,0,50583.3
5724,0,0,0,0,0,0,52875.0
5725,1,0,0,0,0,0,50333.3
5726,0,0,0,0,0,0,50666.7
5727,1,0,0,0,0,0,50500.0
5728,0,0,0,0,0,0,50500.0
5729,0,0,0,0,0,0,50458.3
5730,0,0,0,0,0,0,50416.7
5731,0,0,0,0,0,0,50416.7
5732,0,0,0,0,0,0,50458.3
5733,1,0,0,0,0,0,50500.0
5734,0,0,0,0,0,0,50416.7
5735,1,0,0,0,0,0,50500.0
5736,1,0,0,0,0,0,50458.3
5737,1,0,0,0,0,0,50541.7
5738,0,0,0,0,0,0,50500.0
5739,0,0,0,0,0,0,50416.7
5740,1,0,0,0,0,0,50500.0
5741,1,0,0,0,0,0,53875.0
5742,0,0,0,0,0,0,54541.7
5743,1,0,0,0,0,0,54083.3
5744,1,0,0,0,0,0,54625.0
5745,0,0,0,0,0,0,54541.7
5746,0,0,0,0,0,0,54125.0
5747,1,0,0,0,0,0,52291.7
5748,1,0,0,0,0,0,52250.0
5749,1,0,0,0,0,0,54000.0
5750,0,0,0,0,0,0,54208.3
5751,1,0,0,0,0,0,54000.0
5752,1,0,0,0,0,0,54083.3
5753,0,0,0,0,0,0,54041.7
5754,0,0,0,0,0,0,54166.7
5755,1,0,0,0,0,0,54041.7
5756,1,0,0,0,0,0,53083.3
5757,0,0,0,0,0,0,53500.0
5758,0,0,0,0,0,0,54125.0
5759,1,0,0,0,0,0,54375.0
5760,1,0,0,0,0,0,54083.3
5761,1,0,0,0,0,0,54041.7
5762,1,0,0,0,0,0,53958.3
5763,1,0,0,0,0,0,54208.3
5764,1,0,0,0,0,0,54125.0
5765,0,0,0,0,0,0,54041.7
5766,1,0,0,0,0,0,53250.0
5767,0,0,0,0,0,0,52125.0
5768,0,0,0,0,0,0,52125.0
5769,0,0,0,0,0,0,52166.7
5770,1,0,0,0,0,0,52208.3
5771,1,0,0,0,0,0,52041.7
5772,0,0,0,0,0,0,52125.0
5773,1,0,0,0,0,0,52083.3
5774,0,0,0,0,0,0,52083.3
5775,0,0,0,0,0,0,52291.7
5776,0,0,0,0,0,0,52958.3
5777,1,0,0,0,0,0,53750.0
5778,1,0,0,0,0,0,50875.0
5779,1,0,0,0,0,0,50458.3
5780,1,0,0,0,0,0,50416.7
5781,0,0,0,0,0,0,50416.7
5782,0,0,0,0,0,0,50458.3
5783,1,0,0,0,0,0,50416.7
5784,1,0,0,0,0,0,50416.7
5785,0,0,0,0,0,0,50541.7
5786,0,0,0,0,0,0,51708.3
5787,1,0,0,0,0,0,54125.0
5788,0,0,0,0,0,0,50458.3
5789,1,0,0,0,0,0,50458.3
5790,0,0,0,0,0,0,50416.7
5791,0,0,0,0,0,0,50625.0
5792,1,0,0,0,0,0,50625.0
5793,0,0,0,0,0,0,50458.3
5794,0,0,0,0,0,0,50416.7
5795,0,0,0,0,0,0,50416.7
5796,1,0,0,0,0,0,50416.7
5797,0,0,0,0,0,0,50375.0
5798,0,0,0,0,0,0,50500.0
5799,1,0,0,0,0,0,50416.7
5800,0,0,0,0,0,0,50416.7
5801,0,0,0,0,0,0,50416.7
5802,0,0,0,0,0,0,50458.3
5803,1,0,0,0,0,0,50375.0
5804,1,0,0,0,0,0,50291.7
5805,1,0,0,0,0,0,50416.7
5806,1,0,0,0,0,0,50375.0
5807,1,0,0,0,0,0,50375.0
5808,0,0,0,0,0,0,50666.7
5809,0,0,0,0,0,0,52125.0
5810,1,0,0,0,0,0,53458.3
5811,1,0,0,0,0,0,50500.0
5812,0,0,0,0,0,0,50625.0
5813,0,0,0,0,0,0,50458.3
5814,1,0,0,0,0,0,50458.3
5815,0,0,0,0,0,0,50583.3
5816,0,0,0,0,0,0,50583.3
5817,0,0,0,0,0,0,50458.3
5818,1,0,0,0,0,0,50375.0
5819,1,0,0,0,0,0,50541.7
5820,1,0,0,0,0,0,50375.0
5821,1,0,0,0,0,0,50458.3
5822,1,0,0,0,0,0,50625.0
5823,1,0,0,0,0,0,50500.0
5824,1,0,0,0,0,0,50500.0
5825,0,0,0,0,0,0,50666.7
5826,1,0,0,0,0,0,50541.7
5827,1,0,0,0,0,0,50375.0
5828,0,0,0,0,0,0,50458.3
5829,0,0,0,0,0,0,50500.0
5830,1,0,0,0,0,0,50500.0
5831,0,0,0,0,0,0,50416.7
5832,1,0,0,0,0,0,50500.0
5833,1,0,0,0,0,0,50541.7
5834,1,0,0,0,0,0,50458.3
5835,0,0,0,0,0,0,50458.3
5836,0,0,0,0,0,0,50500.0
5837,1,0,0,0,0,0,50625.0
5838,0,0,0,0,0,0,50458.3
5839,0,0,0,0,0,0,50375.0
5840,0,0,0,0,0,0,50541.7
5841,1,0,0,0,0,0,50541.7
5842,1,0,0,0,0,0,50416.7
5843,0,0,0,0,0,0,50500.0
5844,1,0,0,0,0,0,50416.7
5845,0,0,0,0,0,0,50500.0
5846,0,0,0,0,0,0,50458.3
5847,1,0,0,0,0,0,50416.7
5848,1,0,0,0,0,0,50458.3
5849,0,0,0,0,0,0,50416.7
5850,1,0,0,0,0,0,50458.3
5851,1,0,0,0,0,0,50416.7
5852,1,0,0,0,0,0,50375.0
5853,0,0,0,0,0,0,50541.7
5854,0,0,0,0,0,0,50500.0
5855,1,0,0,0,0,0,50541.7
5856,0,0,0,0,0,0,50583.3
5857,0,0,0,0,0,0,52166.7
5858,0,0,0,0,0,0,52750.0
5859,1,0,0,0,0,0,53583.3
5860,0,0,0,0,0,0,54500.0
5861,0,0,0,0,0,0,54375.0
5862,0,0,0,0,0,0,54125.0
5863,0,0,0,0,0,0,52125.0
5864,1,0,0,0,0,0,52291.7
5865,1,0,0,0,0,0,52083.3
5866,1,0,0,0,0,0,52166.7
5867,0,0,0,0,0,0,52166.7
5868,0,0,0,0,0,0,52208.3
5869,1,0,0,0,0,0,53750.0
5870,0,0,0,0,0,0,51000.0
5871,1,0,0,0,0,0,50833.3
5872,0,0,0,0,0,0,50666.7
5873,1,0,0,0,0,0,50458.3
5874,1,0,0,0,0,0,50375.0
5875,1,0,0,0,0,0,50375.0
5876,0,0,0,0,0,0,50458.3
5877,1,0,0,0,0,0,50375.0
5878,1,0,0,0,0,0,50416.7
5879,0,0,0,0,0,0,50375.0
5880,1,0,0,0,0,0,50333.3
5881,1,0,0,0,0,0,50416.7
5882,0,0,0,0,0,0,50500.0
5883,1,0,0,0,0,0,50333.3
5884,0,0,0,0,0,0,50416.7
5885,1,0,0,0,0,0,50250.0
5886,0,0,0,0,0,0,50291.7
5887,0,0,0,0,0,0,50458.3
5888,0,0,0,0,0,0,50500.0
5889,1,0,0,0,0,0,50666.7
5890,0,0,0,0,0,0,50416.7
5891,1,0,0,0,0,0,50416.7
5892,0,0,0,0,0,0,50333.3
5893,1,0,0,0,0,0,50416.7
5894,1,0,0,0,0,0,50375.0
5895,0,0,0,0,0,0,50291.7
5896,1,0,0,0,0,0,50333.3
5897,0,0,0,0,0,0,50458.3
5898,1,0,0,0,0,0,50458.3
5899,0,0,0,0,0,0,50416.7
5900,0,0,0,0,0,0,50416.7
5901,0,0,0,0,0,0,50458.3
5902,1,0,0,0,0,0,50333.3
5903,0,0,0,0,0,0,50416.7
5904,1,0,0,0,0,0,50500.0
5905,1,0,0,0,0,0,52041.7
5906,0,0,0,0,0,0,55500.0
5907,0,0,0,0,0,0,51083.3
5908,0,0,0,0,0,0,50416.7
5909,1,0,0,0,0,0,50375.0
5910,0,0,0,0,0,0,50458.3
5911,1,0,0,0,0,0,50416.7
5912,1,0,0,0,0,0,50333.3
5913,1,0,0,0,0,0,50541.7
5914,1,0,0,0,0,0,50375.0
5915,0,0,0,0,0,0,51125.0
5916,0,0,0,0,0,0,50458.3
5917,0,0,0,0,0,0,50416.7
5918,1,0,0,0,0,0,50375.0
5919,1,0,0,0,0,0,50375.0
5920,0,0,0,0,0,0,50500.0
5921,0,0,0,0,0,0,50500.0
5922,1,0,0,0,0,0,50583.3
5923,0,0,0,0,0,0,50625.0
5924,1,0,0,0,0,0,50458.3
5925,0,0,0,0,0,0,50375.0
5926,1,0,0,0,0,0,50500.0
5927,1,0,0,0,0,0,50500.0
5928,0,0,0,0,0,0,53333.3
5929,0,0,0,0,0,0,52750.0
5930,0,0,0,0,0,0,50458.3
5931,1,0,0,0,0,0,50416.7
5932,0,0,0,0,0,0,50333.3
5933,1,0,0,0,0,0,50458.3
5934,0,0,0,0,0,0,50458.3
5935,0,0,0,0,0,0,50500.0
5936,1,0,0,0,0,0,50458.3
5937,1,0,0,0,0,0,50541.7
5938,1,0,0,0,0,0,50625.0
5939,0,0,0,0,0,0,50375.0
5940,0,0,0,0,0,0,50500.0
5941,0,0,0,0,0,0,50416.7
5942,0,0,0,0,0,0,50458.3
5943,1,0,0,0,0,0,50416.7
5944,1,0,0,0,0,0,50458.3
5945,1,0,0,0,0,0,50416.7
5946,1,0,0,0,0,0,50416.7
5947,0,0,0,0,0,0,50333.3
5948,1,0,0,0,0,0,50500.0
5949,0,0,0,0,0,0,50500.0
5950,0,0,0,0,0,0,50416.7
5951,0,0,0,0,0,0,50541.7
5952,1,0,0,0,0,0,50375.0
5953,0,0,0,0,0,0,50458.3
5954,1,0,0,0,0,0,50416.7
5955,0,0,0,0,0,0,50708.3
5956,0,0,0,0,0,0,50541.7
5957,0,0,0,0,0,0,50375.0
5958,0,0,0,0,0,0,50458.3
5959,1,0,0,0,0,0,50416.7
5960,1,0,0,0,0,0,50375.0
5961,0,0,0,0,0,0,50458.3
5962,1,0,0,0,0,0,50458.3
5963,1,0,0,0,0,0,50416.7
5964,1,0,0,0,0,0,50416.7
5965,1,0,0,0,0,0,50458.3
5966,1,0,0,0,0,0,50500.0
5967,0,0,0,0,0,0,50375.0
5968,0,0,0,0,0,0,50416.7
5969,0,0,0,0,0,0,50416.7
5970,0,0,0,0,0,0,50625.0
5971,1,0,0,0,0,0,50583.3
5972,0,0,0,0,0,0,50416.7
5973,1,0,0,0,0,0,50458.3
5974,1,0,0,0,0,0,50416.7
5975,1,0,0,0,0,0,50500.0
5976,0,0,0,0,0,0,50458.3
5977,1,0,0,0,0,0,50416.7
5978,0,0,0,0,0,0,50416.7
5979,1,0,0,0,0,0,50500.0
5980,0,0,0,0,0,0,50458.3
5981,0,0,0,0,0,0,50416.7
5982,1,0,0,0,0,0,50458.3
5983,0,0,0,0,0,0,50458.3
5984,1,0,0,0,0,0,50541.7
5985,0,0,0,0,0,0,50416.7
5986,0,0,0,0,0,0,50583.3
5987,0,0,0,0,0,0,50625.0
5988,0,0,0,0,0,0,50333.3
5989,1,0,0,0,0,0,50250.0
5990,0,0,0,0,0,0,50500.0
5991,0,0,0,0,0,0,50416.7
5992,0,0,0,0,0,0,50375.0
5993,0,0,0,0,0,0,50291.7
5994,1,0,0,0,0,0,50375.0
5995,0,0,0,0,0,0,50541.7
5996,1,0,0,0,0,0,50375.0
5997,0,0,0,0,0,0,50458.3
5998,1,0,0,0,0,0,50416.7
5999,0,0,0,0,0,0,50333.3
6000,1,0,0,0,0,0,50333.3
6001,1,0,0,0,0,0,50291.7
6002,1,0,0,0,0,0,50333.3
6003,1,0,0,0,0,0,53291.7
6004,0,0,0,0,0,0,54458.3
6005,1,0,0,0,0,0,50708.3
6006,0,0,0,0,0,0,50458.3
6007,1,0,0,0,0,0,50416.7
6008,0,0,0,0,0,0,50375.0
6009,1,0,0,0,0,0,50416.7
6010,0,0,0,0,0,0,50375.0
6011,0,0,0,0,0,0,50333.3
6012,1,0,0,0,0,0,50416.7
6013,0,0,0,0,0,0,50416.7
6014,1,0,0,0,0,0,50416.7
6015,1,0,0,0,0,0,50416.7
6016,1,0,0,0,0,0,50375.0
6017,1,0,0,0,0,0,50458.3
6018,1,0,0,0,0,0,50416.7
6019,1,0,0,0,0,0,50458.3
6020,1,0,0,0,0,0,50583.3
6021,1,0,0,0,0,0,50458.3
6022,0,0,0,0,0,0,50416.7
6023,0,0,0,0,0,0,50416.7
6024,0,0,0,0,0,0,50416.7
6025,0,0,0,0,0,0,50458.3
6026,0,0,0,0,0,0,50416.7
6027,1,0,0,0,0,0,50416.7
6028,0,0,0,0,0,0,50416.7
6029,1,0,0,0,0,0,50416.7
6030,1,0,0,0,0,0,50333.3
6031,0,0,0,0,0,0,50500.0
6032,1,0,0,0,0,0,51083.3
6033,1,0,0,0,0,0,52791.7
6034,1,0,0,0,0,0,89875.0
6035,1,0,0,0,0,0,52750.0
6036,1,0,0,0,0,0,52125.0
6037,0,0,0,0,0,0,50500.0
6038,0,0,0,0,0,0,50666.7
6039,0,0,0,0,0,0,50458.3
6040,1,0,0,0,0,0,50416.7
6041,1,0,0,0,0,0,50458.3
6042,0,0,0,0,0,0,50500.0
6043,0,0,0,0,0,0,50541.7
6044,1,0,0,0,0,0,50333.3
6045,1,0,0,0,0,0,50458.3
6046,1,0,0,0,0,0,50416.7
6047,1,0,0,0,0,0,50416.7
6048,1,0,0,0,0,0,50375.0
6049,0,0,0,0,0,0,50375.0
6050,1,0,0,0,0,0,50416.7
6051,1,0,0,0,0,0,50333.3
6052,0,0,0,0,0,0,50458.3
6053,1,0,0,0,0,0,50500.0
6054,1,0,0,0,0,0,51875.0
6055,0,0,0,0,0,0,52333.3
6056,1,0,0,0,0,0,50500.0
6057,1,0,0,0,0,0,50541.7
6058,0,0,0,0,0,0,50416.7
6059,0,0,0,0,0,0,50458.3
6060,0,0,0,0,0,0,50500.0
6061,1,0,0,0,0,0,50416.7
6062,0,0,0,0,0,0,50541.7
6063,1,0,0,0,0,0,50458.3
6064,0,0,0,0,0,0,50541.7
6065,0,0,0,0,0,0,50416.7
6066,0,0,0,0,0,0,50416.7
6067,1,0,0,0,0,0,50541.7
6068,1,0,0,0,0,0,52875.0
6069,1,0,0,0,0,0,53083.3
6070,1,0,0,0,0,0,50625.0
6071,1,0,0,0,0,0,50583.3
6072,0,0,0,0,0,0,50458.3
6073,0,0,0,0,0,0,50458.3
6074,0,0,0,0,0,0,50500.0
6075,0,0,0,0,0,0,50458.3
6076,0,0,0,0,0,0,50458.3
6077,1,0,0,0,0,0,50375.0
6078,0,0,0,0,0,0,50500.0
6079,1,0,0,0,0,0,50458.3
6080,0,0,0,0,0,0,50458.3
6081,1,0,0,0,0,0,50416.7
6082,1,0,0,0,0,0,50458.3
6083,0,0,0,0,0,0,50250.0
6084,0,0,0,0,0,0,50458.3
6085,0,0,0,0,0,0,50458.3
6086,0,0,0,0,0,0,50416.7
6087,0,0,0,0,0,0,50500.0
6088,1,0,0,0,0,0,50583.3
6089,1,0,0,0,0,0,50500.0
6090,1,0,0,0,0,0,50375.0
6091,0,0,0,0,0,0,50416.7
6092,1,0,0,0,0,0,50458.3
6093,1,0,0,0,0,0,50291.7
6094,0,0,0,0,0,0,50500.0
6095,0,0,0,0,0,0,50500.0
6096,0,0,0,0,0,0,50458.3
6097,1,0,0,0,0,0,50583.3
6098,1,0,0,0,0,0,52875.0
6099,0,0,0,0,0,0,53375.0
6100,0,0,0,0,0,0,50416.7
6101,0,0,0,0,0,0,50375.0
6102,0,0,0,0,0,0,50375.0
6103,1,0,0,0,0,0,50375.0
6104,0,0,0,0,0,0,50708.3
6105,1,0,0,0,0,0,50541.7
6106,1,0,0,0,0,0,50458.3
6107,0,0,0,0,0,0,50500.0
6108,0,0,0,0,0,0,50375.0
6109,0,0,0,0,0,0,50541.7
6110,0,0,0,0,0,0,50500.0
6111,1,0,0,0,0,0,50416.7
6112,0,0,0,0,0,0,50333.3
6113,1,0,0,0,0,0,50375.0
6114,0,0,0,0,0,0,50583.3
6115,1,0,0,0,0,0,50291.7
6116,1,0,0,0,0,0,50416.7
6117,1,0,0,0,0,0,50625.0
6118,0,0,0,0,0,0,50458.3
6119,0,0,0,0,0,0,50458.3
6120,1,0,0,0,0,0,50541.7
6121,0,0,0,0,0,0,52375.0
6122,0,0,0,0,0,0,53541.7
6123,1,0,0,0,0,0,50416.7
6124,0,0,0,0,0,0,50458.3
6125,1,0,0,0,0,0,50500.0
6126,1,0,0,0,0,0,50416.7
6127,1,0,0,0,0,0,50458.3
6128,0,0,0,0,0,0,50541.7
6129,0,0,0,0,0,0,50500.0
6130,0,0,0,0,0,0,50375.0
6131,0,0,0,0,0,0,50500.0
6132,1,0,0,0,0,0,50416.7
6133,0,0,0,0,0,0,50583.3
6134,1,0,0,0,0,0,50458.3
6135,0,0,0,0,0,0,50541.7
6136,1,0,0,0,0,0,50541.7
6137,0,0,0,0,0,0,50416.7
6138,0,0,0,0,0,0,50333.3
6139,0,0,0,0,0,0,50541.7
6140,1,0,0,0,0,0,50458.3
6141,1,0,0,0,0,0,50375.0
6142,1,0,0,0,0,0,51041.7
6143,1,0,0,0,0,0,53958.3
6144,0,0,0,0,0,0,51250.0
6145,1,0,0,0,0,0,50458.3
6146,0,0,0,0,0,0,50583.3
6147,0,0,0,0,0,0,50416.7
6148,1,0,0,0,0,0,50541.7
6149,1,0,0,0,0,0,50541.7
6150,1,0,0,0,0,0,50416.7
6151,0,0,0,0,0,0,50458.3
6152,1,0,0,0,0,0,50458.3
6153,0,0,0,0,0,0,50458.3
6154,1,0,0,0,0,0,50583.3
6155,1,0,0,0,0,0,50541.7
6156,0,0,0,0,0,0,50375.0
6157,0,0,0,0,0,0,50583.3
6158,1,0,0,0,0,0,50375.0
6159,0,0,0,0,0,0,50333.3
6160,1,0,0,0,0,0,50458.3
6161,0,0,0,0,0,0,50541.7
6162,0,0,0,0,0,0,50666.7
6163,0,0,0,0,0,0,50500.0
6164,1,0,0,0,0,0,50458.3
6165,0,0,0,0,0,0,50416.7
6166,1,0,0,0,0,0,50458.3
6167,0,0,0,0,0,0,50500.0
6168,1,0,0,0,0,0,51458.3
6169,1,0,0,0,0,0,51583.3
6170,1,0,0,0,0,0,50541.7
6171,0,0,0,0,0,0,50541.7
6172,1,0,0,0,0,0,50333.3
6173,1,0,0,0,0,0,50375.0
6174,1,0,0,0,0,0,50750.0
6175,0,0,0,0,0,0,50458.3
6176,0,0,0,0,0,0,50375.0
6177,0,0,0,0,0,0,51958.3
6178,0,0,0,0,0,0,54000.0
6179,0,0,0,0,0,0,50500.0
6180,1,0,0,0,0,0,50458.3
6181,0,0,0,0,0,0,50416.7
6182,1,0,0,0,0,0,50416.7
6183,1,0,0,0,0,0,50541.7
6184,1,0,0,0,0,0,50416.7
6185,0,0,0,0,0,0,50375.0
6186,1,0,0,0,0,0,50458.3
6187,1,0,0,0,0,0,50625.0
6188,0,0,0,0,0,0,50458.3
6189,1,0,0,0,0,0,50625.0
6190,1,0,0,0,0,0,53375.0
6191,0,0,0,0,0,0,52375.0
6192,0,0,0,0,0,0,50416.7
6193,0,0,0,0,0,0,50541.7
6194,1,0,0,0,0,0,50500.0
6195,1,0,0,0,0,0,50583.3
6196,0,0,0,0,0,0,50458.3
6197,0,0,0,0,0,0,50500.0
6198,1,0,0,0,0,0,50458.3
6199,0,0,0,0,0,0,50583.3
6200,0,0,0,0,0,0,50708.3
6201,0,0,0,0,0,0,50333.3
6202,1,0,0,0,0,0,50625.0
6203,0,0,0,0,0,0,50625.0
6204,1,0,0,0,0,0,50583.3
6205,1,0,0,0,0,0,50375.0
6206,0,0,0,0,0,0,50541.7
6207,1,0,0,0,0,0,50541.7
6208,1,0,0,0,0,0,50416.7
6209,1,0,0,0,0,0,50458.3
6210,0,0,0,0,0,0,50500.0
6211,0,0,0,0,0,0,50375.0
6212,0,0,0,0,0,0,50583.3
6213,1,0,0,0,0,0,50458.3
6214,1,0,0,0,0,0,50458.3
6215,0,0,0,0,0,0,50458.3
6216,0,0,0,0,0,0,50291.7
6217,1,0,0,0,0,0,50291.7
6218,0,0,0,0,0,0,50500.0
6219,0,0,0,0,0,0,50500.0
6220,1,0,0,0,0,0,50458.3
6221,0,0,0,0,0,0,50458.3
6222,1,0,0,0,0,0,50416.7
6223,0,0,0,0,0,0,50458.3
6224,0,0,0,0,0,0,50500.0
6225,1,0,0,0,0,0,52000.0
6226,1,0,0,0,0,0,50375.0
6227,1,0,0,0,0,0,50375.0
6228,1,0,0,0,0,0,50458.3
6229,1,0,0,0,0,0,50375.0
6230,1,0,0,0,0,0,50500.0
6231,1,0,0,0,0,0,50416.7
6232,1,0,0,0,0,0,50541.7
6233,1,0,0,0,0,0,50458.3
6234,0,0,0,0,0,0,50416.7
6235,0,0,0,0,0,0,51666.7
6236,1,0,0,0,0,0,53458.3
6237,0,0,0,0,0,0,53166.7
6238,0,0,0,0,0,0,53166.7
6239,1,0,0,0,0,0,52625.0
6240,1,0,0,0,0,0,50583.3
6241,1,0,0,0,0,0,50458.3
6242,1,0,0,0,0,0,50541.7
6243,0,0,0,0,0,0,50500.0
6244,1,0,0,0,0,0,50500.0
6245,1,0,0,0,0,0,51791.7
6246,0,0,0,0,0,0,54125.0
6247,0,0,0,0,0,0,50416.7
6248,1,0,0,0,0,0,50375.0
6249,0,0,0,0,0,0,50500.0
6250,1,0,0,0,0,0,50541.7
6251,0,0,0,0,0,0,50666.7
6252,1,0,0,0,0,0,50583.3
6253,0,0,0,0,0,0,50458.3
6254,0,0,0,0,0,0,50333.3
6255,1,0,0,0,0,0,50583.3
6256,0,0,0,0,0,0,50416.7
6257,1,0,0,0,0,0,50416.7
6258,0,0,0,0,0,0,50458.3
6259,1,0,0,0,0,0,50375.0
6260,0,0,0,0,0,0,50458.3
6261,1,0,0,0,0,0,50416.7
6262,0,0,0,0,0,0,50500.0
6263,1,0,0,0,0,0,50500.0
6264,0,0,0,0,0,0,50875.0
6265,1,0,0,0,0,0,50500.0
6266,1,0,0,0,0,0,50500.0
6267,1,0,0,0,0,0,50458.3
6268,0,0,0,0,0,0,50541.7
6269,1,0,0,0,0,0,50416.7
6270,1,0,0,0,0,0,50333.3
6271,0,0,0,0,0,0,50458.3
6272,0,0,0,0,0,0,50416.7
6273,1,0,0,0,0,0,50416.7
6274,0,0,0,0,0,0,50416.7
6275,0,0,0,0,0,0,50500.0
6276,0,0,0,0,0,0,50500.0
6277,1,0,0,0,0,0,50708.3
6278,0,0,0,0,0,0,50458.3
6279,1,0,0,0,0,0,50416.7
6280,0,0,0,0,0,0,50458.3
6281,1,0,0,0,0,0,50333.3
6282,0,0,0,0,0,0,50458.3
6283,1,0,0,0,0,0,50458.3
6284,1,0,0,0,0,0,50375.0
6285,0,0,0,0,0,0,50458.3
6286,1,0,0,0,0,0,50375.0
6287,1,0,0,0,0,0,50458.3
6288,0,0,0,0,0,0,50375.0
6289,0,0,0,0,0,0,50458.3
6290,1,0,0,0,0,0,50708.3
6291,1,0,0,0,0,0,50291.7
6292,1,0,0,0,0,0,50375.0
6293,0,0,0,0,0,0,50458.3
6294,1,0,0,0,0,0,50375.0
6295,1,0,0,0,0,0,50333.3
6296,1,0,0,0,0,0,50333.3
6297,1,0,0,0,0,0,50458.3
6298,1,0,0,0,0,0,50458.3
6299,1,0,0,0,0,0,50375.0
